Timestep,SimStepTime,ImageConversionTime,ImageWriteTime
65,0.0428331,0.00593221,0.0219134
66,0.0594525,0.00554279,0.0164073
67,0.0550611,0.00556105,0.0206529
68,0.0458424,0.005544,0.0160543
69,0.0512243,0.00558048,0.0205824
70,0.04391,0.00555952,0.0162958
71,0.0479206,0.00571048,0.0161264
72,0.042246,0.005516,0.0216896
73,0.0545809,0.00572634,0.0164093
74,0.0467929,0.00570293,0.0171356
75,0.0522063,0.00555518,0.0215573
76,0.0485911,0.00556099,0.0188718
77,0.0479472,0.00553047,0.0193508
78,0.0543445,0.00571864,0.0227407
79,0.0466152,0.00554166,0.0177223
80,0.0575667,0.00552871,0.0225992
81,0.0521904,0.00553291,0.0177502
82,0.0472883,0.0063746,0.017111
83,0.0513524,0.00551016,0.020159
84,0.0469436,0.00559723,0.0168897
85,0.0424722,0.00556495,0.0186182
86,0.0642433,0.00564598,0.0172706
87,0.0505689,0.00554335,0.0170405
88,0.0425628,0.00569201,0.0208683
89,0.0427474,0.00559133,0.0159509
90,0.042798,0.00563556,0.0189481
91,0.0484302,0.00562371,0.0158079
92,0.0565431,0.00559616,0.0188223
93,0.0537543,0.00553452,0.0160565
94,0.0536282,0.00554362,0.0157507
95,0.0994871,0.00552124,0.0207603
96,0.0567738,0.00555699,0.0178201
97,0.0506051,0.00646163,0.0171878
98,0.0456589,0.00615459,0.0224606
99,0.0503557,0.00567229,0.0168773
100,0.107518,0.00573785,0.0208781
101,0.0608023,0.0244013,0.0160066
102,0.0476586,0.00576394,0.0176445
103,0.0450842,0.00551787,0.0183238
104,0.0498732,0.0056495,0.0161509
105,0.0513688,0.00551021,0.0229474
106,0.0445487,0.00550999,0.0171229
107,0.0422092,0.0056717,0.0167909
108,0.0521554,0.00560684,0.0190014
109,0.0481158,0.00576313,0.0185483
110,0.050162,0.0056194,0.017488
111,0.0435064,0.00553921,0.0199133
112,0.0471918,0.00554388,0.0180023
113,0.0544193,0.00558878,0.0200455
114,0.0517806,0.00556111,0.0156594
115,0.0466706,0.00552213,0.0180248
116,0.0422799,0.00559121,0.0189234
117,0.049273,0.00554503,0.016799
118,0.0496299,0.0055495,0.0160107
119,0.0489619,0.00557418,0.0190523
120,0.0693759,0.00554599,0.0165614
121,0.0504116,0.0055539,0.0169092
122,0.0460508,0.00552279,0.0169649
123,0.0594732,0.0058528,0.0193583
124,0.0498795,0.00554751,0.0164668
125,0.0464444,0.00555959,0.0167032
126,0.064673,0.00566698,0.0187425
127,0.0515509,0.00809366,0.0167507
128,0.0449005,0.00556201,0.0185114
129,0.0453387,0.00556202,0.0219356
130,0.0485538,0.00569499,0.0159729
131,0.0427535,0.00618784,0.0201181
132,0.041419,0.00573944,0.0153563
133,0.0522094,0.00599169,0.0183926
134,0.0570757,0.00555929,0.0171703
135,0.0429905,0.00559486,0.0217412
136,0.056247,0.0056324,0.0188398
137,0.047553,0.00587055,0.0171179
138,0.0415105,0.00558411,0.0211958
139,0.0560974,0.00575814,0.0158699
140,0.0452435,0.00568033,0.0189101
141,0.0426247,0.00556864,0.0185534
142,0.045859,0.00558468,0.0169379
143,0.0543106,0.00580479,0.0176029
144,0.0536028,0.00556436,0.0172271
145,0.0564819,0.00553757,0.0209407
146,0.0475173,0.00596352,0.0176866
147,0.0427025,0.00592511,0.0169638
148,0.0521113,0.00601098,0.0165174
149,0.0462923,0.00576829,0.0166046
150,0.0426047,0.00558253,0.0207604
151,0.0520357,0.00556445,0.0188805
152,0.0498507,0.00551904,0.017196
153,0.0507933,0.00573486,0.0215169
154,0.0435697,0.005647,0.0164861
155,0.0471551,0.00553939,0.0157888
156,0.0513181,0.0055344,0.0179834
157,0.0479508,0.00558212,0.0176605
158,0.0494739,0.00553434,0.02387
159,0.0446345,0.00586162,0.0153877
160,0.0428472,0.00570561,0.0196323
161,0.065903,0.0055991,0.0182365
162,0.0601466,0.00589023,0.016404
163,0.0456919,0.00592295,0.0202829
164,0.0454443,0.00555864,0.016409
165,0.051049,0.00655091,0.0187458
166,0.0474243,0.00555809,0.0175549
167,0.050402,0.00557517,0.0221939
168,0.0568594,0.00551151,0.0164201
169,0.0522353,0.00552284,0.0173131
170,0.0493738,0.00604011,0.01953
171,0.0448181,0.00555701,0.0173018
172,0.047638,0.00587639,0.0169672
173,0.0526233,0.0055709,0.0220791
174,0.0427328,0.00571853,0.0165111
175,0.0522998,0.00555075,0.0168119
176,0.0522542,0.00646775,0.0216889
177,0.0522299,0.00550702,0.0167966
178,0.046481,0.00555408,0.0170598
179,0.0536668,0.00559782,0.0194571
180,0.0512203,0.00578584,0.016709
181,0.0525998,0.00553787,0.0163835
182,0.0520659,0.00553903,0.0189665
183,0.0435756,0.00555016,0.0185197
184,0.0524764,0.00591419,0.0172069
185,0.0491023,0.00599673,0.020911
186,0.0524732,0.00553646,0.0162195
187,0.0469546,0.00558541,0.0148395
188,0.053546,0.00553176,0.0169279
189,0.0468728,0.00562163,0.0163755
190,0.0497495,0.00554161,0.0212721
191,0.052109,0.00550115,0.0162354
192,0.0502621,0.00551594,0.0162467
193,0.0503544,0.006315,0.0196549
194,0.043584,0.00553642,0.0171238
195,0.0496343,0.00554775,0.0166307
196,0.0539535,0.00571932,0.0204861
197,0.064401,0.00553048,0.016281
198,0.0477657,0.00550233,0.0159429
199,0.0509002,0.00554636,0.0202651
200,0.0443913,0.00552061,0.0179996
201,0.0505023,0.00569909,0.0223238
202,0.0494846,0.00550919,0.0159695
203,0.0423938,0.00586501,0.0197606
204,0.0523289,0.00567646,0.0178544
205,0.0603946,0.00567369,0.0168924
206,0.0546743,0.00570566,0.0192639
207,0.0575914,0.00573249,0.0154265
208,0.0534256,0.00577911,0.01624
209,0.0440717,0.00743601,0.0182946
210,0.044622,0.00554284,0.0166248
211,0.0423781,0.00576263,0.0210211
212,0.0606513,0.00556557,0.0164699
213,0.0475694,0.00554885,0.0171257
214,0.0484043,0.00550503,0.0197274
215,0.0528715,0.00550594,0.0168247
216,0.0465582,0.00549715,0.0150155
217,0.0527077,0.00551178,0.0161142
218,0.051441,0.00553689,0.0176378
219,0.0492394,0.0055081,0.0179068
220,0.0540805,0.00575618,0.0216001
221,0.0490236,0.00552608,0.0162689
222,0.0521377,0.00553993,0.0229651
223,0.0524943,0.00553509,0.0167038
224,0.0459596,0.00555357,0.0177947
225,0.0658864,0.00559087,0.0178111
226,0.0519538,0.00552971,0.0160608
227,0.0526622,0.00559258,0.0175998
228,0.0484404,0.00615175,0.0201688
229,0.0503758,0.0055865,0.0174312
230,0.042661,0.00560918,0.0160888
231,0.0428394,0.00595054,0.0192325
232,0.049141,0.00554178,0.0168446
233,0.0461962,0.0055533,0.0206027
234,0.0440984,0.00556185,0.016715
235,0.0417544,0.00597711,0.0183892
236,0.0544518,0.00554063,0.0175601
237,0.0458824,0.00583632,0.0168763
238,0.0532807,0.00555102,0.0204229
239,0.042309,0.0056836,0.0162593
240,0.0489402,0.00607793,0.0197972
241,0.0525822,0.00568522,0.0178974
242,0.0575388,0.00550571,0.0175573
243,0.0540221,0.00552143,0.0207024
244,0.0497767,0.0055558,0.0164225
245,0.0601498,0.0055902,0.019931
246,0.0562139,0.00577367,0.0171535
247,0.0465402,0.00555041,0.0159796
248,0.0518576,0.00576202,0.0148492
249,0.0525727,0.00551063,0.0162132
250,0.0572101,0.0057509,0.0198537
251,0.0512133,0.00553838,0.0157686
252,0.049921,0.00566064,0.0165783
253,0.0421347,0.00553105,0.0194725
254,0.0466851,0.00556409,0.0163639
255,0.0537264,0.00554336,0.0177385
256,0.047264,0.00551802,0.0160467
257,0.0430183,0.00556671,0.0199669
258,0.046914,0.00573117,0.016836
259,0.0421669,0.00552299,0.0201249
260,0.0525064,0.00557676,0.016386
261,0.0475565,0.00557329,0.0161181
262,0.0496719,0.00557522,0.0194467
263,0.0449239,0.00754533,0.0165016
264,0.0499562,0.00563182,0.0161434
265,0.0511264,0.00580362,0.0189326
266,0.0524711,0.00551497,0.0159704
267,0.0446184,0.00563136,0.0205171
268,0.0514192,0.00559591,0.0173404
269,0.0473218,0.00586681,0.0154761
270,0.0508013,0.00552913,0.0169294
271,0.0469058,0.00563039,0.0161517
272,0.0428681,0.00560362,0.0207759
273,0.0472483,0.00572485,0.0155688
274,0.0436242,0.00559503,0.0193878
275,0.0531599,0.0055775,0.0147992
276,0.0496811,0.0058331,0.016254
277,0.0522351,0.00554626,0.0180169
278,0.0487775,0.00554249,0.0157106
279,0.0418989,0.00553688,0.0165792
280,0.0508712,0.00554208,0.0177649
281,0.0500173,0.00668692,0.0166118
282,0.0489179,0.00555264,0.0237814
283,0.0490495,0.00552647,0.0167977
284,0.0437978,0.00601907,0.021063
285,0.0546899,0.00559542,0.017666
286,0.0516239,0.00558928,0.0166748
287,0.0432322,0.00574207,0.0208319
288,0.0462062,0.00575246,0.0177078
289,0.0433159,0.0057922,0.0244827
290,0.0427217,0.00567356,0.0169374
291,0.0559253,0.00600331,0.0194562
292,0.0486056,0.00552849,0.0167988
293,0.0473687,0.00592036,0.0160123
294,0.0521129,0.00593287,0.0195263
295,0.0529,0.0058275,0.016425
296,0.0445451,0.0055341,0.0176496
297,0.0420908,0.00582349,0.0202994
298,0.0457966,0.00558554,0.0161274
299,0.0504963,0.00569847,0.0204078
300,0.0509226,0.00556947,0.0170489
301,0.0466348,0.00557484,0.0204189
302,0.0553357,0.00558879,0.0171569
303,0.0464077,0.00552786,0.0171142
304,0.0504945,0.00555725,0.0180833
305,0.0478427,0.00556184,0.0177135
306,0.0433173,0.00723076,0.0188157
307,0.0624503,0.00563302,0.0163272
308,0.0526683,0.005742,0.0214121
309,0.0590702,0.00555704,0.0167858
310,0.0457797,0.00556892,0.0168619
311,0.0514203,0.00558291,0.0193623
312,0.0471222,0.00556304,0.0159809
313,0.0525179,0.00601952,0.0183892
314,0.0422811,0.00560221,0.0187019
315,0.0432574,0.0058269,0.0188927
316,0.0487535,0.00556048,0.0164836
317,0.0503854,0.00593778,0.0200217
318,0.0463905,0.00564866,0.0166219
319,0.0422572,0.00700323,0.0188418
320,0.0512648,0.00555511,0.0153103
321,0.0504973,0.00558102,0.0170856
322,0.0532162,0.00594103,0.0180812
323,0.0553213,0.00558423,0.0170077
324,0.0468517,0.00560162,0.0203539
325,0.0517552,0.00559746,0.0178144
326,0.0479158,0.00561859,0.0196782
327,0.0543491,0.00565384,0.0154835
328,0.0493839,0.00561316,0.0182996
329,0.0563339,0.00559351,0.0232404
330,0.0420552,0.00554194,0.0155321
331,0.0558643,0.00613421,0.0189396
332,0.0432641,0.00555316,0.0191504
333,0.071737,0.00557651,0.0166758
334,0.0548478,0.00889941,0.0224362
335,0.0510969,0.00552068,0.0153955
336,0.04195,0.00553684,0.0171165
337,0.0501307,0.00599515,0.0207763
338,0.043513,0.00555759,0.0198503
339,0.0455477,0.00590458,0.0151356
340,0.0512657,0.00557304,0.0169848
341,0.0458528,0.00553743,0.0169253
342,0.0426329,0.00615532,0.0202867
343,0.0565735,0.00579294,0.0152039
344,0.049355,0.00603343,0.0150765
345,0.0418735,0.00587496,0.0211015
346,0.0474263,0.00569377,0.0156832
347,0.0470562,0.00556629,0.0199553
348,0.0470363,0.00555611,0.0147398
349,0.050562,0.00575885,0.0179708
350,0.0551532,0.00555949,0.0150198
351,0.0448992,0.00552526,0.0164798
352,0.0540958,0.0055453,0.0176166
353,0.0493802,0.00554815,0.0163837
354,0.0583072,0.00575081,0.0184429
355,0.0436903,0.00555172,0.0157452
356,0.0523771,0.00556259,0.0162766
357,0.0435708,0.00592445,0.0200376
358,0.0519281,0.00554507,0.0175222
359,0.046884,0.00612348,0.0176957
360,0.0497455,0.00560832,0.0210747
361,0.0501852,0.00573414,0.016325
362,0.0434143,0.00556732,0.0160578
363,0.0575008,0.00593361,0.0170515
364,0.0522104,0.00551223,0.0172737
365,0.0524231,0.00577402,0.0154375
366,0.0433585,0.00556684,0.0208437
367,0.0497252,0.0055922,0.0188594
368,0.0498349,0.0057406,0.0171463
369,0.0493991,0.00612366,0.0184243
370,0.0525737,0.00552531,0.01722
371,0.0474072,0.00555706,0.0170485
372,0.0483201,0.00550642,0.0230692
373,0.0560209,0.0055618,0.0156365
374,0.0437915,0.00559419,0.0155763
375,0.049161,0.00575728,0.0209908
376,0.0518448,0.0058813,0.0152271
377,0.0425765,0.0055638,0.0209825
378,0.0580517,0.0056206,0.0156373
379,0.04732,0.00558033,0.0166112
380,0.0562578,0.0056439,0.0225034
381,0.0529665,0.00560431,0.0156823
382,0.0498132,0.00556486,0.0170502
383,0.043573,0.00558001,0.0209384
384,0.0531816,0.00576626,0.017922
385,0.0469677,0.0056001,0.0165833
386,0.0430642,0.00560848,0.0215545
387,0.0508974,0.00567741,0.0169863
388,0.0636658,0.01073,0.0166157
389,0.0548667,0.0055695,0.0198598
390,0.0517441,0.00568732,0.0161873
391,0.0422757,0.00568073,0.01875
392,0.0542683,0.00617039,0.0191145
393,0.0470052,0.00558232,0.015547
394,0.0480163,0.00556145,0.0188399
395,0.0524444,0.0057551,0.0166056
396,0.0500927,0.00558027,0.0168898
397,0.0573533,0.00576355,0.0166514
398,0.0481468,0.00558297,0.0164423
399,0.053355,0.00558979,0.016991
400,0.0459199,0.00558425,0.0155638
401,0.0501142,0.0056279,0.0161515
402,0.0451755,0.00593002,0.0163568
403,0.0493238,0.00581163,0.0199681
404,0.0513191,0.00558325,0.0172196
405,0.0490212,0.00557153,0.016908
406,0.049614,0.00663617,0.0205242
407,0.0514644,0.00557207,0.0154478
408,0.0484722,0.0105736,0.0167984
409,0.0530382,0.00659062,0.0197854
410,0.0484827,0.00556037,0.0153937
411,0.0440146,0.0057105,0.0206741
412,0.041233,0.00574855,0.015113
413,0.0424516,0.00557163,0.0198403
414,0.0531851,0.00562677,0.0174437
415,0.048647,0.00567887,0.0162643
416,0.0560683,0.00610872,0.0230735
417,0.0516593,0.00559849,0.0151546
418,0.042093,0.0055672,0.016376
419,0.0518619,0.00565116,0.0174895
420,0.0459641,0.00557087,0.0171514
421,0.0489859,0.00562558,0.018739
422,0.0495267,0.00567155,0.0166785
423,0.0420561,0.00559185,0.0217521
424,0.0534377,0.00557752,0.0174989
425,0.0474748,0.0056638,0.0158499
426,0.0460636,0.00557159,0.0182625
427,0.0469793,0.00599042,0.0161394
428,0.0472821,0.00576788,0.0205015
429,0.05561,0.00569583,0.0181163
430,0.0471652,0.00560626,0.0166612
431,0.0414652,0.00555642,0.0214946
432,0.0418594,0.00582302,0.0162036
433,0.042355,0.00558742,0.0202116
434,0.0424204,0.00558169,0.0163754
435,0.042934,0.00564905,0.0181414
436,0.0543432,0.00553631,0.0159384
437,0.0463932,0.00557156,0.0157993
438,0.0534568,0.00562582,0.0177431
439,0.059548,0.00553555,0.0179258
440,0.0532718,0.00551703,0.0172853
441,0.0430463,0.00623544,0.0222867
442,0.0435231,0.00556343,0.0170027
443,0.050336,0.00555353,0.0174365
444,0.0430148,0.00569503,0.0219861
445,0.0545075,0.0055369,0.0167843
446,0.0456307,0.0057649,0.0168244
447,0.0444999,0.00551458,0.017615
448,0.0500711,0.00556335,0.0158886
449,0.0589638,0.00559922,0.0216926
450,0.050593,0.00555348,0.0145639
451,0.0526409,0.00552603,0.0158429
452,0.0528196,0.00558148,0.0193024
453,0.0523786,0.00549557,0.0164857
454,0.0419093,0.0055522,0.0204387
455,0.0531747,0.00552986,0.0164794
456,0.0461486,0.005609,0.0171961
457,0.0500827,0.00560722,0.018266
458,0.0498636,0.00551531,0.0166215
459,0.0426327,0.00554337,0.0202116
460,0.0514324,0.0060441,0.015991
461,0.0497812,0.00572563,0.0207223
462,0.0516638,0.00554565,0.0165746
463,0.0495353,0.00557875,0.0171182
464,0.041518,0.00552553,0.0212137
465,0.0466647,0.00563004,0.0162368
466,0.0418959,0.00557377,0.0210015
467,0.0514756,0.00557102,0.0169908
468,0.046098,0.00553276,0.0165232
469,0.0546862,0.00555309,0.0173875
470,0.0523528,0.00551075,0.0164048
471,0.0426795,0.00552164,0.0172098
472,0.0447419,0.00610245,0.0166011
473,0.053169,0.00556748,0.0165937
474,0.0449665,0.00557379,0.0164965
475,0.052805,0.00569043,0.0170925
476,0.051512,0.00552441,0.017156
477,0.0471268,0.00558524,0.0173583
478,0.0436722,0.00556004,0.0211795
479,0.0470197,0.00554921,0.0146261
480,0.0426826,0.00553655,0.0208934
481,0.0548932,0.00626342,0.0148019
482,0.0437803,0.00580863,0.01438
483,0.0552225,0.00557566,0.0154034
484,0.0451138,0.00578982,0.0158552
485,0.0424539,0.00595643,0.0207524
486,0.0467587,0.00554815,0.0161276
487,0.0447024,0.00554894,0.0178498
488,0.0613776,0.00590022,0.0166881
489,0.0545885,0.0055722,0.0168391
490,0.0498531,0.00593891,0.0204783
491,0.0465003,0.00553392,0.0168647
492,0.0514904,0.00568272,0.0173625
493,0.0516837,0.00552924,0.0173195
494,0.0544768,0.00555322,0.0209573
495,0.0513906,0.00552912,0.015913
496,0.0426535,0.00559661,0.0165022
497,0.0504578,0.00564528,0.0176541
498,0.0489778,0.00550637,0.0181183
499,0.0429391,0.00704407,0.0210575
500,0.0561567,0.00561526,0.0168878
501,0.0480028,0.00555825,0.0174608
502,0.043855,0.00555981,0.0198008
503,0.0514984,0.00574448,0.0166291
504,0.0458292,0.00583191,0.0162875
505,0.0536724,0.00550504,0.0168626
506,0.0521825,0.00553752,0.0183244
507,0.047326,0.00552345,0.0172794
508,0.0436041,0.00607743,0.0202464
509,0.0476666,0.00577692,0.0163968
510,0.0439969,0.00572836,0.0192421
511,0.0530935,0.0112499,0.0155923
512,0.0446529,0.00586303,0.0186122
513,0.0467451,0.00558741,0.0166728
514,0.0525853,0.00555302,0.0223575
515,0.0484179,0.00562674,0.0164486
516,0.0540316,0.00564271,0.0170558
517,0.0418202,0.00554025,0.0210406
518,0.0572604,0.00556076,0.0159441
519,0.0465242,0.00551492,0.0162557
520,0.0433716,0.00561402,0.0194095
521,0.0505869,0.00614732,0.0166801
522,0.0573971,0.0066166,0.0213082
523,0.0564936,0.00558894,0.0163722
524,0.0415744,0.00552712,0.016452
525,0.0519532,0.00580501,0.0181832
526,0.0453983,0.00577305,0.0179002
527,0.0424767,0.00566158,0.0175373
528,0.0600964,0.00556133,0.0171243
529,0.0436921,0.00573443,0.0204533
530,0.06288,0.00559717,0.0174042
531,0.0593797,0.0129672,0.016058
532,0.0450543,0.00554183,0.019156
533,0.0535325,0.00556777,0.0171653
534,0.0466518,0.00553009,0.0222273
535,0.0552175,0.00556243,0.0164164
536,0.0442197,0.00560376,0.0167787
537,0.0417948,0.00579891,0.0214931
538,0.0542718,0.00560894,0.0150926
539,0.0491206,0.00550314,0.0161811
540,0.0497694,0.00552103,0.0202997
541,0.0464357,0.00550575,0.017683
542,0.0483752,0.00563732,0.0204809
543,0.05406,0.00554719,0.0166691
544,0.0507551,0.00554653,0.0164634
545,0.0451557,0.00552428,0.0157101
546,0.0516452,0.00578366,0.0172051
547,0.0493249,0.00597394,0.0211646
548,0.0429007,0.00555675,0.0172196
549,0.0497529,0.00570096,0.0151922
550,0.0424321,0.0061862,0.0208909
551,0.0562524,0.00595141,0.0166108
552,0.046935,0.00562084,0.0177126
553,0.0476668,0.00622428,0.0206904
554,0.0468265,0.00559301,0.0154596
555,0.054022,0.0063001,0.0217714
556,0.045599,0.00558071,0.015152
557,0.0422565,0.00566729,0.0200176
558,0.0517645,0.00887257,0.0168662
559,0.0475399,0.00559318,0.0170418
560,0.0474988,0.00556686,0.019199
561,0.0432345,0.00554049,0.0164504
562,0.0487843,0.00552247,0.0167078
563,0.0418586,0.00558047,0.0185399
564,0.0509242,0.00589697,0.01715
565,0.0418218,0.00580957,0.0174255
566,0.0533949,0.0055211,0.0161845
567,0.046426,0.0065101,0.0178027
568,0.0473841,0.00556328,0.0223751
569,0.0461242,0.00552484,0.0167174
570,0.042373,0.00592951,0.0211733
571,0.0456392,0.00565967,0.0162604
572,0.0506805,0.00557903,0.0248236
573,0.0550688,0.00560122,0.0170729
574,0.0693909,0.00551265,0.0168697
575,0.0499093,0.00893102,0.0189314
576,0.0424877,0.00568314,0.0160631
577,0.0522797,0.00571537,0.0191592
578,0.051171,0.00561299,0.0169909
579,0.0480414,0.00556569,0.0168188
580,0.0452837,0.00553857,0.0201615
581,0.0523974,0.00583809,0.0159944
582,0.0483395,0.00575189,0.0171085
583,0.0581606,0.00558239,0.0196106
584,0.046464,0.00603373,0.015583
585,0.0584649,0.00614122,0.0179398
586,0.0456385,0.00559869,0.0277189
587,0.0413918,0.0055897,0.0167493
588,0.0441158,0.00554498,0.0171551
589,0.046534,0.00555931,0.016043
590,0.0604775,0.00552017,0.0168381
591,0.0489916,0.00556061,0.0162489
592,0.0529139,0.00557702,0.0203773
593,0.0575612,0.00554125,0.0160261
594,0.0472853,0.00554724,0.0170271
595,0.0561229,0.00550236,0.0199787
596,0.0477639,0.00555415,0.0171346
597,0.0572482,0.00553627,0.0163889
598,0.0540741,0.00594869,0.0191347
599,0.0411184,0.00555879,0.0161549
600,0.0522593,0.00605264,0.0206222
601,0.0423345,0.00565383,0.0150991
602,0.0422525,0.00576572,0.0222608
603,0.0496818,0.00554937,0.0173549
604,0.0429988,0.00583299,0.0213615
605,0.0528365,0.00574158,0.0171656
606,0.0504818,0.00573367,0.0165861
607,0.0537704,0.005941,0.0202537
608,0.0450805,0.00575061,0.0157856
609,0.0549392,0.00577759,0.0216204
610,0.0544725,0.0078871,0.0155876
611,0.046702,0.00634584,0.0172764
612,0.0445513,0.00579335,0.0211715
613,0.0510119,0.0057026,0.0164666
614,0.0471753,0.00568555,0.0167064
615,0.0506456,0.00556027,0.0211173
616,0.0477081,0.00550763,0.0158578
617,0.0507185,0.00631279,0.0222692
618,0.04775,0.00559099,0.0167371
619,0.0517564,0.0056391,0.0223045
620,0.0513935,0.00553088,0.0152542
621,0.0534037,0.00575852,0.0199059
622,0.045775,0.0055424,0.0159487
623,0.0487883,0.00588138,0.0226108
624,0.0440497,0.00587587,0.0161255
625,0.0423252,0.0055957,0.0202982
626,0.0458614,0.00556216,0.0175107
627,0.0433479,0.00572888,0.0206585
628,0.0512423,0.00564583,0.016754
629,0.0498219,0.00705734,0.0211417
630,0.0458885,0.00550356,0.0156249
631,0.0526294,0.00576206,0.017972
632,0.0527193,0.0055559,0.0181809
633,0.0430131,0.00554193,0.0221405
634,0.0536472,0.00561388,0.0176694
635,0.045651,0.0055767,0.0161664
636,0.0488953,0.00552247,0.0167591
637,0.0494392,0.00594724,0.0172196
638,0.041338,0.00597837,0.0216167
639,0.051654,0.00557811,0.0174161
640,0.0470751,0.00550872,0.01799
641,0.0553513,0.00565779,0.0200864
642,0.0506285,0.00601337,0.0157832
643,0.049752,0.00561438,0.0173048
644,0.0557552,0.00557348,0.018203
645,0.0462391,0.00555861,0.017403
646,0.0415916,0.00553582,0.0187307
647,0.0486247,0.00558318,0.0181892
648,0.0417658,0.00565007,0.0169673
649,0.0496823,0.00625672,0.0191627
650,0.0483743,0.00554562,0.015542
651,0.0534092,0.00560216,0.0244454
652,0.0514789,0.00556442,0.0167683
653,0.0493586,0.00576299,0.0213889
654,0.0427597,0.00577632,0.0167727
655,0.043509,0.0060906,0.0181322
656,0.0495154,0.00557626,0.0161621
657,0.0526942,0.00574287,0.0197774
658,0.0517066,0.00557677,0.0157271
659,0.0490443,0.00554036,0.0173605
660,0.0523367,0.00570398,0.0164072
661,0.0498955,0.00551305,0.0172005
662,0.0413385,0.00573022,0.0219203
663,0.0486556,0.005938,0.0159534
664,0.0499094,0.00551459,0.016297
665,0.0637677,0.00550968,0.0200259
666,0.0430949,0.00565591,0.0156382
667,0.0479259,0.00556815,0.0169006
668,0.0513978,0.00571142,0.0243478
669,0.0473222,0.00551912,0.0175931
670,0.0506568,0.00561039,0.0211278
671,0.0507515,0.00563366,0.01519
672,0.047434,0.00586654,0.0173123
673,0.0492166,0.0128376,0.0212224
674,0.0426126,0.00554828,0.0161106
675,0.0429478,0.00561266,0.0180654
676,0.0514193,0.00559492,0.016193
677,0.0431152,0.00604505,0.0224525
678,0.0471298,0.00560975,0.0165097
679,0.0442659,0.00556742,0.0213515
680,0.046362,0.00559095,0.0156142
681,0.0451933,0.005554,0.0212424
682,0.0464137,0.00558855,0.0167639
683,0.051351,0.00551366,0.0172317
684,0.04948,0.00558632,0.0172227
685,0.0537625,0.00559536,0.0216037
686,0.0473781,0.0055495,0.0153609
687,0.0467839,0.00552997,0.022045
688,0.0412927,0.00559652,0.0159707
689,0.0503472,0.00555908,0.0169081
690,0.0497207,0.00550652,0.0168013
691,0.0536322,0.0055575,0.020967
692,0.0469318,0.00551126,0.0155492
693,0.0589441,0.00552168,0.0180033
694,0.0419107,0.00566621,0.0151732
695,0.0466195,0.00558244,0.0188073
696,0.0517355,0.00554109,0.0183955
697,0.0460549,0.00550151,0.0173006
698,0.0442195,0.00556926,0.0166521
699,0.0489058,0.0055468,0.0165057
700,0.043005,0.0056768,0.02036
701,0.0719627,0.00614203,0.0169592
702,0.0530574,0.0055808,0.0176862
703,0.0709554,0.00612592,0.0202253
704,0.0569177,0.00889073,0.0185549
