Timestep,SimStepTime,ImageConversionTime,ImageWriteTime
2248,0.164509,0.0233345,0.0157394
2249,0.166296,0.0225653,0.023904
2250,0.167355,0.0228194,0.0151629
2251,0.170153,0.0229319,0.0169643
2252,0.165479,0.0223808,0.016914
2253,0.179211,0.0229204,0.0185254
2254,0.171119,0.0220657,0.0184968
2255,0.193883,0.0227133,0.017177
2256,0.16683,0.0225131,0.0218217
2257,0.178046,0.022185,0.0325555
2258,0.169129,0.0221619,0.0167772
2259,0.183198,0.0221884,0.0144195
2260,0.173926,0.0223966,0.0157063
2261,0.164588,0.0223692,0.0186695
2262,0.16426,0.0226807,0.0200006
2263,0.181157,0.0223206,0.0150241
2264,0.167815,0.0227231,0.0154241
2265,0.170057,0.0229751,0.0153051
2266,0.175828,0.023188,0.0155902
2267,0.166615,0.0223661,0.0180987
2268,0.165211,0.0223971,0.0164066
2269,0.166459,0.02237,0.0202234
2270,0.166205,0.0224691,0.0154363
2271,0.184777,0.022671,0.0149774
2272,0.188358,0.023174,0.0153873
2273,0.167574,0.0223867,0.0153051
2274,0.16647,0.0230602,0.0164898
2275,0.164477,0.0225734,0.0173039
2276,0.175352,0.0224572,0.02951
2277,0.167946,0.0225298,0.02549
2278,0.167073,0.0227792,0.0148943
2279,0.166593,0.0227522,0.0178076
2280,0.164166,0.0240385,0.0168058
2281,0.167034,0.0221517,0.0152152
2282,0.16548,0.0223795,0.0191485
2283,0.165015,0.022051,0.0151507
2284,0.165689,0.0225707,0.0160161
2285,0.163589,0.0224707,0.016124
2286,0.187913,0.0224507,0.0156143
2287,0.170874,0.0224483,0.0152908
2288,0.163941,0.0220725,0.0199576
2289,0.163883,0.0222522,0.0193293
2290,0.180324,0.0220614,0.0199443
2291,0.170702,0.0229217,0.0149086
2292,0.173124,0.0228448,0.0164201
2293,0.173836,0.0222793,0.104981
2294,0.167756,0.0223478,0.0175814
2295,0.171798,0.0231511,0.020791
2296,0.171866,0.0219933,0.0321982
2297,0.189836,0.0223242,0.0222132
2298,0.170563,0.022052,0.0185319
2299,0.177272,0.0221752,0.0157604
2300,0.171026,0.0219808,0.0158654
2301,0.167553,0.0220262,0.0154633
2302,0.169065,0.0229407,0.016267
2303,0.17165,0.0228738,0.0151998
2304,0.178196,0.0221117,0.0161263
2305,0.168568,0.0220693,0.0150887
2306,0.177954,0.0223916,0.0262753
2307,0.166267,0.0220241,0.0208459
2308,0.165421,0.0220766,0.0153753
2309,0.173894,0.022355,0.016287
2310,0.173988,0.0232974,0.0151652
2311,0.170177,0.0229463,0.014475
2312,0.166018,0.0223214,0.0186891
2313,0.164812,0.0220249,0.0162486
2314,0.17566,0.0221816,0.0157205
2315,0.182883,0.0220366,0.0151953
2316,0.173639,0.0219849,0.015833
2317,0.166777,0.0223643,0.0170108
2318,0.166653,0.0226689,0.0167497
2319,0.164749,0.0222808,0.0185046
2320,0.16631,0.0226753,0.0155315
2321,0.175795,0.022105,0.0247546
2322,0.166344,0.0219453,0.0154231
2323,0.164111,0.0222715,0.0164295
2324,0.165527,0.0233129,0.015108
2325,0.164751,0.0223869,0.0164815
2326,0.178293,0.0222744,0.016955
2327,0.171777,0.0227881,0.0168095
2328,0.168561,0.0224099,0.0160081
2329,0.169066,0.0221691,0.0298731
2330,0.163879,0.0222598,0.0173772
2331,0.167088,0.022749,0.0157121
2332,0.165202,0.0220741,0.0183464
2333,0.16603,0.0221096,0.0167553
2334,0.16401,0.0221087,0.0148624
2335,0.179936,0.022136,0.0165084
2336,0.180362,0.0225191,0.014626
2337,0.164533,0.0220169,0.014883
2338,0.176946,0.0223559,0.0147823
2339,0.166506,0.022115,0.0246818
2340,0.1653,0.0221638,0.0141535
2341,0.166692,0.0223159,0.0146629
2342,0.16416,0.0221713,0.0178408
2343,0.173478,0.0224476,0.015424
2344,0.164424,0.0220587,0.0141993
2345,0.184192,0.0220705,0.0198428
2346,0.173977,0.0220277,0.0169815
2347,0.171165,0.0225339,0.0168877
2348,0.164034,0.021972,0.0187734
2349,0.17767,0.0220732,0.0275454
2350,0.166196,0.0222368,0.0263427
2351,0.164259,0.022461,0.0167144
2352,0.166349,0.0224234,0.0164446
2353,0.181277,0.0220957,0.0167753
2354,0.165365,0.0220661,0.0184066
2355,0.167595,0.0222434,0.0169763
2356,0.165593,0.0224447,0.0156906
2357,0.168039,0.0228242,0.0155342
2358,0.165655,0.0221041,0.0171985
2359,0.173813,0.0220756,0.0210766
2360,0.179972,0.0219514,0.0205288
2361,0.17159,0.0225561,0.01771
2362,0.16426,0.0221435,0.0194131
2363,0.179499,0.023166,0.0161084
2364,0.174473,0.0221764,0.0203599
2365,0.172477,0.022355,0.0234768
2366,0.166999,0.0222436,0.018686
2367,0.165933,0.0235594,0.0217351
2368,0.165861,0.0231217,0.039261
2369,0.166829,0.0220247,0.0212586
2370,0.16752,0.022191,0.0145096
2371,0.166047,0.0229724,0.0173265
2372,0.166313,0.0229917,0.0164911
2373,0.166606,0.0221764,0.025842
2374,0.179458,0.0223613,0.0180792
2375,0.165512,0.0223098,0.0180656
2376,0.167288,0.0221768,0.0159443
2377,0.166841,0.0221837,0.0166457
2378,0.175496,0.0222325,0.0281672
2379,0.175872,0.0241271,0.0182686
2380,0.170842,0.0225924,0.0161403
2381,0.183053,0.0226387,0.0171873
2382,0.165367,0.0222084,0.0186426
2383,0.169488,0.0227735,0.0153076
2384,0.165782,0.022872,0.0164097
2385,0.183031,0.0222087,0.0156769
2386,0.168014,0.0223626,0.0177903
2387,0.168361,0.0222812,0.0175079
2388,0.165572,0.0228946,0.0180762
2389,0.169835,0.0219588,0.016728
2390,0.164836,0.0222604,0.0166276
2391,0.174938,0.0233296,0.0151521
2392,0.166833,0.0236818,0.0155571
2393,0.168941,0.023611,0.0180821
2394,0.167168,0.0226961,0.0168645
2395,0.183701,0.0222674,0.0161233
2396,0.167251,0.0223787,0.0187533
2397,0.166842,0.0221475,0.0168678
2398,0.170127,0.0226817,0.015757
2399,0.175206,0.0235724,0.0172808
2400,0.186068,0.0227563,0.0198812
2401,0.169334,0.0222688,0.0205469
2402,0.166245,0.022185,0.0148184
2403,0.166271,0.0224383,0.0172332
2404,0.165175,0.022194,0.0157447
2405,0.165231,0.0230805,0.0149273
2406,0.185437,0.0224941,0.0227221
2407,0.163785,0.0224964,0.0162381
2408,0.165682,0.0219604,0.0159316
2409,0.165931,0.0220444,0.0157852
2410,0.164283,0.022054,0.0158267
2411,0.165629,0.0232749,0.0156412
2412,0.175023,0.0221334,0.0178934
2413,0.175313,0.0228231,0.0150566
2414,0.167521,0.0229367,0.0162723
2415,0.165841,0.0223688,0.0175828
2416,0.166596,0.0224165,0.0151305
2417,0.166788,0.0224913,0.0182315
2418,0.166355,0.0224084,0.0153644
2419,0.175408,0.0226009,0.0164792
2420,0.16526,0.0219856,0.016127
2421,0.17417,0.0230906,0.0154857
2422,0.178441,0.0224886,0.0187817
2423,0.166516,0.0225141,0.0189518
2424,0.165403,0.0222608,0.0234432
2425,0.179497,0.0221854,0.0145837
2426,0.170241,0.0244054,0.0151281
2427,0.167402,0.0229066,0.0160595
2428,0.1789,0.0232188,0.0210483
2429,0.171326,0.0220613,0.0170115
2430,0.16588,0.0227236,0.0183331
2431,0.176764,0.0222054,0.0162888
2432,0.16942,0.0222564,0.0155821
2433,0.16583,0.0224572,0.0152551
2434,0.173245,0.0221786,0.0173498
2435,0.169395,0.0221227,0.0153567
2436,0.165505,0.0223817,0.0155909
2437,0.164987,0.0227452,0.0196191
2438,0.166761,0.0222251,0.0154301
2439,0.164888,0.022247,0.0190137
2440,0.167806,0.0231045,0.0160164
2441,0.165877,0.0222882,0.0164121
2442,0.175889,0.0222406,0.0167171
2443,0.164195,0.0224308,0.0169018
2444,0.174677,0.0221802,0.0157275
2445,0.166598,0.023391,0.0154661
2446,0.168044,0.0239823,0.0196998
2447,0.172343,0.0225714,0.0378108
2448,0.165476,0.0221838,0.0147685
2449,0.176331,0.0223983,0.0186912
2450,0.165404,0.022301,0.017658
2451,0.174062,0.023163,0.0169317
2452,0.169763,0.0222623,0.0273627
2453,0.172337,0.0222466,0.0149999
2454,0.165899,0.0225928,0.0160265
2455,0.175712,0.0223492,0.0155038
2456,0.165109,0.0225663,0.0157135
2457,0.171333,0.0235004,0.020156
2458,0.16413,0.0227478,0.0334519
2459,0.180678,0.0221513,0.0155164
2460,0.169991,0.0221954,0.0146884
2461,0.168492,0.0221699,0.0149714
2462,0.164353,0.0228433,0.0159209
2463,0.167572,0.022217,0.0156217
2464,0.176556,0.0222527,0.0214824
2465,0.165788,0.022085,0.0296932
2466,0.165563,0.0219537,0.0158217
2467,0.164835,0.0221531,0.0168289
2468,0.164539,0.0222359,0.0172713
2469,0.164252,0.0227547,0.0179109
2470,0.170284,0.0230706,0.0148815
2471,0.179847,0.0231153,0.01865
2472,0.165394,0.0231106,0.0157507
2473,0.167876,0.0222626,0.0162865
2474,0.180703,0.0223153,0.0298388
2475,0.176133,0.0221561,0.0247374
2476,0.17426,0.0220893,0.0295742
2477,0.166006,0.022194,0.022924
2478,0.178544,0.0227133,0.015973
2479,0.167106,0.0235574,0.0156621
2480,0.173161,0.0222296,0.0152256
2481,0.175022,0.0221195,0.0147115
2482,0.1659,0.0231652,0.0167373
2483,0.172726,0.0226314,0.0204253
2484,0.167982,0.023091,0.0156575
2485,0.181127,0.0221774,0.0258937
2486,0.174804,0.0230085,0.0255591
2487,0.175047,0.0222583,0.0176631
2488,0.174068,0.0222035,0.0211959
2489,0.178017,0.0220969,0.0202556
2490,0.167803,0.0220327,0.0169747
2491,0.169634,0.0228208,0.0193699
2492,0.189174,0.0222201,0.0216928
2493,0.167256,0.0231297,0.0187168
2494,0.177575,0.0220358,0.0199708
2495,0.166431,0.0220479,0.0156147
2496,0.164494,0.0224987,0.0163686
2497,0.165858,0.023209,0.0165234
2498,0.174116,0.0222488,0.0354118
2499,0.165536,0.0227575,0.0160117
2500,0.183223,0.0219897,0.0172152
2501,0.171495,0.0219744,0.0172455
2502,0.168346,0.0228828,0.0165397
2503,0.165632,0.0228686,0.0154497
2504,0.163396,0.0219912,0.0160984
2505,0.181496,0.0223444,0.0201121
2506,0.180991,0.0220541,0.0152971
2507,0.164974,0.0225259,0.0142664
2508,0.173454,0.0222648,0.0156919
2509,0.170802,0.0224355,0.0148343
2510,0.165302,0.0220589,0.0206049
2511,0.174873,0.0220012,0.0162903
2512,0.165454,0.0223242,0.0155127
2513,0.172486,0.0220609,0.0167989
2514,0.167242,0.0222191,0.0159532
2515,0.175376,0.0221841,0.0225946
2516,0.173672,0.022289,0.0327649
2517,0.167256,0.0223915,0.0212465
2518,0.165861,0.022228,0.0167969
2519,0.167887,0.0232978,0.0167402
2520,0.173721,0.0224372,0.0171018
2521,0.164838,0.022148,0.0166018
2522,0.173745,0.0221679,0.0152614
2523,0.167447,0.022212,0.016246
2524,0.164793,0.0226517,0.0178122
2525,0.165097,0.022256,0.0175676
2526,0.163829,0.0228192,0.0223205
2527,0.174886,0.0220989,0.021566
2528,0.178978,0.0228305,0.0159446
2529,0.171879,0.0225225,0.0156115
2530,0.166594,0.0219569,0.0190195
2531,0.168857,0.0220774,0.0156026
2532,0.179171,0.0221984,0.0150013
2533,0.181299,0.0221416,0.0317997
2534,0.175566,0.0229181,0.0210556
2535,0.168187,0.0233737,0.0163775
2536,0.164721,0.022734,0.0162927
2537,0.167862,0.0221376,0.0161891
2538,0.179645,0.0225036,0.0156212
2539,0.166339,0.0225069,0.0150045
2540,0.175409,0.0224046,0.0172832
2541,0.164809,0.0220108,0.0149489
2542,0.176015,0.0222105,0.0148089
2543,0.165854,0.0221549,0.0139886
2544,0.167036,0.0228253,0.0146631
2545,0.175901,0.022152,0.0197568
2546,0.165312,0.022045,0.0156967
2547,0.164921,0.022035,0.0158775
2548,0.176268,0.0222393,0.0151339
2549,0.164665,0.0224584,0.017952
2550,0.165466,0.0224633,0.01496
2551,0.166509,0.02329,0.0207415
2552,0.170832,0.0222605,0.0157051
2553,0.176326,0.0220164,0.0155073
2554,0.171605,0.0227728,0.015381
2555,0.175447,0.0227333,0.0150371
2556,0.178913,0.0220522,0.0170722
2557,0.165064,0.0220232,0.0277018
2558,0.209342,0.0221408,0.0175212
2559,0.172107,0.022073,0.0180753
2560,0.164828,0.0221013,0.0161429
2561,0.184202,0.0231376,0.015433
2562,0.164796,0.0222658,0.0156416
2563,0.166541,0.0224605,0.0248798
2564,0.166351,0.0221171,0.0173613
2565,0.167458,0.0227655,0.017059
2566,0.165425,0.0222373,0.0188206
2567,0.165518,0.0221694,0.0167872
2568,0.172388,0.0222845,0.0318897
2569,0.164925,0.0221202,0.0210714
2570,0.184857,0.0220014,0.030405
2571,0.176765,0.0220032,0.0257076
2572,0.165348,0.022159,0.0150368
2573,0.164779,0.0220156,0.0159416
2574,0.175522,0.022554,0.0184077
2575,0.19318,0.0220327,0.017581
2576,0.168329,0.0223999,0.0186258
2577,0.16572,0.0221153,0.0159463
2578,0.17203,0.0220222,0.014744
2579,0.16542,0.022812,0.0166288
2580,0.166577,0.0227052,0.015403
2581,0.175983,0.0221013,0.0170136
2582,0.169716,0.0221123,0.0163955
2583,0.164051,0.0222211,0.0149418
2584,0.175676,0.0225319,0.0168893
2585,0.176699,0.0220495,0.0167071
2586,0.166104,0.0221598,0.0165121
2587,0.176144,0.0232148,0.0176565
2588,0.164011,0.0228493,0.0163978
2589,0.166365,0.0226472,0.0330517
2590,0.164747,0.0222607,0.0283924
2591,0.174557,0.0220771,0.0340863
2592,0.16802,0.0220506,0.0302597
2593,0.172918,0.0223084,0.0185108
2594,0.164146,0.0220603,0.0185346
2595,0.172505,0.0225229,0.01669
2596,0.165387,0.0221892,0.016006
2597,0.165798,0.0222329,0.0155749
2598,0.165232,0.0223488,0.0186705
2599,0.165418,0.0220256,0.0161372
2600,0.176307,0.0223375,0.018515
2601,0.166095,0.022288,0.0202933
2602,0.189902,0.0220982,0.0155493
2603,0.17035,0.0221095,0.015038
2604,0.164517,0.0231338,0.0199642
2605,0.165005,0.0221489,0.0150329
2606,0.179862,0.0220255,0.0149403
2607,0.165752,0.0222791,0.0162278
2608,0.175788,0.022442,0.01737
2609,0.17127,0.0221367,0.0153715
2610,0.186269,0.0222212,0.0171868
2611,0.164701,0.0220143,0.0146865
2612,0.165167,0.0228043,0.0186738
2613,0.16551,0.0228252,0.0150701
2614,0.166645,0.022732,0.015472
2615,0.174212,0.0229213,0.0169857
2616,0.171557,0.0221389,0.0260496
2617,0.166932,0.023023,0.0162356
2618,0.170579,0.0222584,0.0176453
2619,0.163719,0.0227019,0.0150918
2620,0.162742,0.0222984,0.0168915
2621,0.169108,0.022296,0.0193258
2622,0.166137,0.0222233,0.0157542
2623,0.167271,0.0223987,0.0161065
2624,0.164775,0.0221051,0.0151175
2625,0.170334,0.022014,0.0158687
2626,0.17544,0.0221926,0.0150385
2627,0.168613,0.0225139,0.0148572
2628,0.167342,0.0223213,0.0159698
2629,0.171671,0.0225025,0.0151207
2630,0.167278,0.0225433,0.0155829
2631,0.164688,0.0223129,0.0185285
2632,0.164271,0.0224005,0.0198404
2633,0.180427,0.0220774,0.0150604
2634,0.164609,0.0220971,0.0156337
2635,0.163885,0.0225793,0.018486
2636,0.164473,0.0225118,0.0155354
2637,0.165449,0.0224718,0.0183987
2638,0.165048,0.0220864,0.0168269
2639,0.172693,0.0231553,0.016538
2640,0.163282,0.0237957,0.0154239
2641,0.166376,0.0231805,0.0169196
2642,0.174453,0.0220349,0.016897
2643,0.167258,0.0224736,0.0169381
2644,0.173958,0.0224944,0.0160179
2645,0.165072,0.0222584,0.020499
2646,0.172364,0.0232107,0.0164199
2647,0.166828,0.0224436,0.0151345
2648,0.165655,0.0221808,0.0160393
2649,0.171248,0.0222245,0.0155163
2650,0.167226,0.0230347,0.0152255
2651,0.173812,0.0222201,0.0250998
2652,0.1677,0.0219953,0.0141685
2653,0.170017,0.0222481,0.0164992
2654,0.170649,0.0220399,0.016728
2655,0.166657,0.0220261,0.0165659
2656,0.164815,0.0220374,0.0266827
2657,0.16466,0.0222859,0.0155508
2658,0.178985,0.0223598,0.0200844
2659,0.177005,0.0221685,0.0169418
2660,0.167474,0.0221943,0.0246682
2661,0.173042,0.0224693,0.0178032
2662,0.173759,0.022619,0.0150036
2663,0.175037,0.0241662,0.0173565
2664,0.170345,0.0236627,0.020246
2665,0.179687,0.022222,0.0190534
2666,0.174864,0.0221307,0.016286
2667,0.171554,0.023437,0.0162003
2668,0.16798,0.0220209,0.0175781
2669,0.176374,0.0222851,0.0291315
2670,0.18391,0.0225815,0.0259586
2671,0.163609,0.022589,0.0241526
2672,0.167667,0.0221138,0.0210217
2673,0.165649,0.0226281,0.0178919
2674,0.170042,0.0222135,0.0155607
2675,0.172496,0.0234531,0.0149822
2676,0.167671,0.0221271,0.0157572
2677,0.165963,0.0222058,0.0159003
2678,0.16693,0.0232076,0.01594
2679,0.178565,0.0220809,0.0172465
2680,0.167435,0.0220737,0.0165918
2681,0.178054,0.0221643,0.0159264
2682,0.16478,0.022379,0.0164128
2683,0.175356,0.0229902,0.0152152
2684,0.165122,0.0222732,0.0161539
2685,0.172264,0.022351,0.0142101
2686,0.185584,0.0220651,0.0162944
2687,0.164024,0.022044,0.0147278
2688,0.179211,0.0220617,0.0151533
2689,0.16884,0.0230338,0.0165267
2690,0.174424,0.0221001,0.0285173
2691,0.175349,0.0221747,0.0158631
2692,0.172063,0.0222273,0.0154367
2693,0.174435,0.0230378,0.0156581
2694,0.166668,0.0220073,0.0172497
2695,0.166837,0.0222347,0.0182654
2696,0.182353,0.0220556,0.0162217
2697,0.164559,0.0221194,0.0259191
2698,0.165297,0.0221617,0.015898
2699,0.176823,0.0223946,0.0145852
2700,0.184977,0.0227085,0.0158705
2701,0.166653,0.022374,0.0168624
2702,0.164295,0.0221714,0.0164245
2703,0.164629,0.0220825,0.0165384
2704,0.184942,0.0221745,0.0166418
2705,0.171029,0.022127,0.0165619
2706,0.167895,0.0223864,0.0163813
2707,0.171107,0.0230591,0.0168141
2708,0.163806,0.0223347,0.0178526
2709,0.165075,0.0235227,0.0174569
2710,0.19581,0.0227069,0.0220904
2711,0.16505,0.0224536,0.0177293
2712,0.165678,0.0226878,0.0181347
2713,0.164396,0.0220087,0.0156839
2714,0.165969,0.0219945,0.0175737
2715,0.167814,0.0223124,0.0153342
2716,0.165063,0.0221221,0.0166185
2717,0.164582,0.022334,0.016755
2718,0.18226,0.022046,0.0169246
2719,0.172117,0.0227081,0.0154922
2720,0.167214,0.0219959,0.0155017
2721,0.181645,0.0224668,0.0171216
2722,0.164772,0.0222044,0.0150413
2723,0.179075,0.0224651,0.0157853
2724,0.165595,0.022542,0.0146372
2725,0.163957,0.0232044,0.0161285
2726,0.166984,0.0225214,0.0243559
2727,0.17047,0.0229157,0.0167299
2728,0.165254,0.0222168,0.0180748
2729,0.165959,0.0222565,0.0146812
2730,0.179894,0.0223811,0.016673
2731,0.164092,0.0220833,0.0218953
2732,0.17646,0.0221297,0.0150794
2733,0.166107,0.0220916,0.0158697
2734,0.166134,0.0221505,0.0161167
2735,0.164114,0.0220303,0.0153828
2736,0.165939,0.0220814,0.0184148
2737,0.17769,0.02214,0.0257469
2738,0.166286,0.0219842,0.020771
2739,0.169608,0.0222514,0.0148974
2740,0.182078,0.0219937,0.0172608
2741,0.167998,0.0224778,0.0161169
2742,0.164594,0.0220765,0.018349
2743,0.181791,0.0227725,0.01748
2744,0.176348,0.0221565,0.0151761
2745,0.165288,0.0219987,0.024882
2746,0.165388,0.0220222,0.015679
2747,0.165274,0.0221923,0.0151224
2748,0.175421,0.0227178,0.0153565
2749,0.163743,0.022288,0.0185541
2750,0.165667,0.0221832,0.0161679
2751,0.18169,0.021994,0.0172215
2752,0.165376,0.0220878,0.0152656
2753,0.169688,0.0221554,0.0160068
2754,0.164421,0.0220453,0.0169422
2755,0.163976,0.0227835,0.0222007
2756,0.175013,0.0220187,0.0149557
2757,0.165396,0.0220159,0.0147237
2758,0.176988,0.0220382,0.016923
2759,0.18583,0.0225571,0.0185956
2760,0.165726,0.0223798,0.016632
2761,0.16613,0.0221455,0.0154526
2762,0.167402,0.0221384,0.0153845
2763,0.165768,0.0222467,0.0143036
2764,0.165064,0.0223931,0.0157283
2765,0.177309,0.0225902,0.0176457
2766,0.177946,0.0219996,0.0184593
2767,0.169944,0.0221607,0.0195194
2768,0.177141,0.0223241,0.0209549
2769,0.174313,0.0220112,0.0193843
2770,0.174652,0.0222066,0.0150567
2771,0.165338,0.022012,0.0160709
2772,0.16464,0.0229303,0.0153168
2773,0.166021,0.0224352,0.0219532
2774,0.165468,0.0220881,0.0144297
2775,0.176883,0.0221452,0.0151399
2776,0.166714,0.0227921,0.0149557
2777,0.164218,0.022837,0.0187239
2778,0.167305,0.0226242,0.0150784
2779,0.181915,0.0225288,0.0185846
2780,0.164071,0.0231966,0.0144318
2781,0.178179,0.022161,0.0152344
2782,0.169823,0.0220023,0.0154111
2783,0.172287,0.0219971,0.0169387
2784,0.171769,0.0220385,0.016833
2785,0.164385,0.0224218,0.0171342
2786,0.172817,0.0224424,0.0164049
2787,0.166653,0.0223124,0.0363124
2788,0.165811,0.0221494,0.0149812
2789,0.165086,0.0226236,0.0196268
2790,0.172087,0.0229781,0.0222572
2791,0.177722,0.022699,0.032045
2792,0.168392,0.0230698,0.0279067
2793,0.176561,0.0228155,0.0309782
2794,0.172083,0.022207,0.0304948
2795,0.16545,0.0227664,0.0210751
2796,0.175932,0.0221757,0.0163506
2797,0.166174,0.0223575,0.0172024
2798,0.165827,0.0221528,0.0201238
2799,0.176031,0.0226012,0.0190576
2800,0.166351,0.0220253,0.0201098
2801,0.169187,0.0227413,0.0167822
2802,0.168794,0.0221963,0.0171495
2803,0.171224,0.0227774,0.0181549
2804,0.167222,0.0222433,0.0188303
2805,0.165709,0.0233648,0.0174351
2806,0.167747,0.0223328,0.0268576
2807,0.165825,0.0221925,0.0190424
2808,0.197203,0.0221561,0.0173831
2809,0.16786,0.0221876,0.0151966
2810,0.16503,0.0221962,0.0160587
2811,0.166653,0.0221419,0.0214308
2812,0.167259,0.0222728,0.0198593
2813,0.193367,0.0220157,0.0172606
2814,0.167133,0.0219938,0.0144863
2815,0.166122,0.0227233,0.0170904
2816,0.164756,0.0224835,0.0186626
2817,0.163766,0.0222677,0.0266805
2818,0.177401,0.0221023,0.02397
2819,0.1649,0.0220459,0.0163626
2820,0.163927,0.0224727,0.0189963
2821,0.181662,0.0222985,0.0161996
2822,0.163757,0.0222653,0.176911
2823,0.168363,0.0222679,0.038868
2824,0.184454,0.0220319,0.0266577
2825,0.165071,0.0220236,0.0265222
2826,0.174186,0.0230515,0.029019
2827,0.164324,0.0228858,0.0333401
2828,0.166519,0.0226751,0.0215762
2829,0.176124,0.0228595,0.0352763
2830,0.177146,0.0220968,0.0170592
2831,0.166675,0.0227471,0.0153629
2832,0.178506,0.0225105,0.0176373
2833,0.164989,0.0232569,0.0174603
2834,0.166584,0.0221035,0.0168816
2835,0.173512,0.0220746,0.0155644
2836,0.16717,0.0223938,0.0191737
2837,0.168269,0.0230101,0.016227
2838,0.168346,0.0230678,0.018932
2839,0.166478,0.0220246,0.0311024
2840,0.169312,0.0222984,0.0167411
2841,0.181546,0.0226145,0.0407656
2842,0.168732,0.0228622,0.0156681
2843,0.175654,0.0226872,0.0166121
2844,0.17308,0.0222439,0.015029
2845,0.171287,0.0233308,0.0157091
2846,0.179983,0.0225678,0.024428
2847,0.182744,0.02265,0.0270124
2848,0.167062,0.02247,0.0211763
2849,0.165032,0.0228664,0.0201049
2850,0.172769,0.0232295,0.0158457
2851,0.16523,0.022152,0.017741
2852,0.16478,0.0221918,0.0160128
2853,0.181919,0.0220869,0.0154021
2854,0.166619,0.0227777,0.016382
2855,0.17375,0.0223101,0.0173129
2856,0.172889,0.02302,0.0156604
2857,0.167388,0.0223523,0.0271224
2858,0.171546,0.022359,0.0177923
2859,0.180057,0.0221087,0.0165544
2860,0.167265,0.0228141,0.0165528
2861,0.16493,0.022179,0.0177504
2862,0.164399,0.0223882,0.0279687
2863,0.178756,0.0221333,0.0163248
2864,0.168007,0.0225518,0.0159037
2865,0.171789,0.0227288,0.0168338
2866,0.177561,0.0224225,0.0163615
2867,0.169332,0.0220219,0.0211943
2868,0.165814,0.0219862,0.0154284
2869,0.170444,0.0239902,0.0174481
2870,0.170605,0.0221459,0.016002
2871,0.172212,0.0224986,0.0177261
2872,0.168175,0.022032,0.0160137
2873,0.169151,0.0225465,0.0158361
2874,0.178799,0.02199,0.0153342
2875,0.164913,0.0219842,0.0153529
2876,0.209849,0.0226287,0.0187569
2877,0.167387,0.0227719,0.0151898
2878,0.165003,0.0220709,0.0139131
2879,0.166164,0.0221195,0.0146353
2880,0.168127,0.0233742,0.0160411
2881,0.165342,0.0221094,0.0153036
2882,0.165844,0.0224722,0.0173547
2883,0.165697,0.0223642,0.0155574
2884,0.164265,0.022234,0.0148741
2885,0.164526,0.0222512,0.0165753
2886,0.176953,0.0222545,0.0257467
2887,0.164701,0.0222371,0.0163693
2888,0.165452,0.0224029,0.0157674
2889,0.192718,0.0221519,0.0159542
2890,0.164346,0.022576,0.0192329
2891,0.166297,0.0224137,0.0158512
2892,0.183144,0.0225633,0.0176161
2893,0.168044,0.0242252,0.0166334
2894,0.166397,0.0220478,0.0170399
2895,0.164896,0.0221827,0.0153637
2896,0.165564,0.023078,0.0151425
2897,0.165783,0.0221499,0.0163619
2898,0.168588,0.0228831,0.0168684
2899,0.173774,0.0223882,0.0153644
2900,0.166097,0.0225027,0.0163845
2901,0.164977,0.0223247,0.0171068
2902,0.167086,0.0221935,0.014841
2903,0.167397,0.022726,0.0154638
2904,0.166554,0.0226414,0.0184535
2905,0.16612,0.0222328,0.0195288
2906,0.167095,0.0222665,0.0159043
2907,0.165348,0.0224757,0.0173603
2908,0.166797,0.022276,0.014903
2909,0.171052,0.0222022,0.0186305
2910,0.165055,0.0224544,0.0174254
2911,0.164613,0.0224629,0.0199466
2912,0.172858,0.022163,0.0303198
2913,0.183395,0.0226473,0.03459
2914,0.165621,0.0227286,0.0316565
2915,0.16894,0.0233693,0.0349626
2916,0.171085,0.0221392,0.0324091
2917,0.166825,0.0222756,0.0201159
2918,0.17508,0.0221215,0.0182405
2919,0.184334,0.0225785,0.0163932
2920,0.176833,0.0220984,0.0172076
2921,0.174005,0.0220134,0.0148652
2922,0.178009,0.0229747,0.0215659
2923,0.168722,0.0220976,0.0206374
2924,0.168143,0.0226324,0.0156146
2925,0.165556,0.0230843,0.0190701
2926,0.165203,0.0224895,0.0251667
2927,0.17868,0.022118,0.0187204
2928,0.165438,0.0220385,0.0187881
2929,0.163483,0.0228505,0.0210194
2930,0.165771,0.0220388,0.0193822
2931,0.163716,0.0221093,0.0275293
2932,0.165511,0.0220795,0.0198062
2933,0.164151,0.0223206,0.0182991
2934,0.184756,0.0224982,0.0211411
2935,0.16763,0.0220454,0.020739
2936,0.169322,0.023177,0.0178054
2937,0.166095,0.0219879,0.0272371
2938,0.175398,0.0223799,0.0331988
2939,0.19079,0.0226043,0.0219589
2940,0.164801,0.0219382,0.015075
2941,0.164343,0.0222341,0.0152386
2942,0.173667,0.0225901,0.0170367
2943,0.163717,0.0220776,0.0165287
2944,0.174497,0.0220553,0.0297312
2945,0.170216,0.0220479,0.0189257
2946,0.164714,0.0220536,0.0165158
2947,0.1833,0.0222017,0.0191946
2948,0.166442,0.0220833,0.0185108
2949,0.175698,0.022074,0.0170023
2950,0.169829,0.0222042,0.0317851
2951,0.17223,0.0219695,0.0181751
2952,0.164795,0.021955,0.0142724
2953,0.1777,0.0220414,0.0170775
2954,0.166943,0.0222926,0.0150493
