Timestep,SimStepTime,ImageConversionTime,ImageWriteTime
61,0.3018,0.059399,0.0164755
62,0.398427,0.0430968,0.0364435
63,0.433536,0.0431198,0.0430797
64,0.322255,0.0430376,0.0304523
65,0.41588,0.0437795,0.0290159
66,0.332963,0.0432575,0.0286229
67,0.374057,0.0429534,0.0301299
68,0.309069,0.043242,0.0255519
69,0.333878,0.0429327,0.0361253
70,0.328594,0.0430385,0.0286532
71,0.308252,0.0430303,0.026887
72,0.350576,0.0430423,0.0306528
73,0.364033,0.0456722,0.0331756
74,0.367656,0.0591897,0.0611837
75,0.315015,0.0458539,0.0303819
76,0.332505,0.0454453,0.0400669
77,0.306081,0.0430521,0.0301206
78,0.320838,0.0430678,0.0164135
79,0.394211,0.0431671,0.0160049
80,0.366103,0.080034,0.0304603
81,0.322325,0.0433714,0.0290065
82,0.365385,0.0435352,0.0287567
83,0.409085,0.0429593,0.032777
84,0.302599,0.0447324,0.0414786
85,0.366203,0.0597438,0.0338056
86,0.306519,0.0509171,0.0266469
87,0.380056,0.0433077,0.0153838
88,0.307834,0.089623,0.031133
89,0.356211,0.0432312,0.0175763
90,0.331865,0.043545,0.0270619
91,0.342412,0.0445751,0.0309674
92,0.335345,0.0438651,0.0280132
93,0.37031,0.0442585,0.0495093
94,0.362327,0.0432818,0.0372901
95,0.359641,0.0436837,0.015208
96,0.349738,0.0429714,0.0422986
97,0.349909,0.0429722,0.0208571
98,0.316401,0.0429484,0.0285227
99,0.316804,0.0430599,0.0415967
100,0.422852,0.0430873,0.0198357
101,0.321135,0.0432443,0.0224388
102,0.319884,0.0912687,0.0149098
103,0.319511,0.0430164,0.034167
104,0.335537,0.0431285,0.0180772
105,0.317156,0.0432694,0.0157609
106,0.300239,0.0428996,0.0178548
107,0.340792,0.0429787,0.0295064
108,0.368171,0.0588845,0.031224
109,0.321012,0.0435012,0.0154039
110,0.321982,0.0428924,0.0384167
111,0.304254,0.0438336,0.029797
112,0.317468,0.0435581,0.014994
113,0.388723,0.0430459,0.034553
114,0.342499,0.0434457,0.0276379
115,0.443207,0.0434375,0.0314214
116,0.396836,0.0432511,0.0293294
117,0.359009,0.0438216,0.0155699
118,0.386577,0.0437914,0.0270931
119,0.362227,0.0463407,0.0273918
120,0.316517,0.0431993,0.0169331
121,0.35818,0.0432033,0.0775051
122,0.387923,0.0456487,0.0658149
123,0.408219,0.0429412,0.0544428
124,0.305156,0.0534972,0.0208427
125,0.324558,0.0429191,0.0284067
126,0.378635,0.0433483,0.0307232
127,0.420439,0.0442521,0.028606
128,0.371135,0.0590564,0.0160147
129,0.357249,0.0429559,0.0174478
130,0.335851,0.0431554,0.0177332
131,0.320028,0.0436434,0.0165462
132,0.348673,0.0434251,0.0416887
133,0.329585,0.0433467,0.0346163
134,0.334873,0.0429714,0.0177608
135,0.34912,0.0431995,0.0303667
136,0.339938,0.0600811,0.028426
137,0.332056,0.0430072,0.0154774
138,0.341839,0.0430418,0.0155912
139,0.390737,0.0431564,0.0304004
140,0.339828,0.043378,0.0293082
141,0.337299,0.0681272,0.0152843
142,0.325773,0.0434007,0.0224972
143,0.349709,0.042963,0.0294438
144,0.358297,0.0433489,0.0156113
145,0.329211,0.0429893,0.0299591
146,0.31658,0.0432769,0.0276905
147,0.362747,0.0441278,0.0449857
148,0.449245,0.0603222,0.0339832
149,0.442396,0.0432622,0.0189294
150,0.301874,0.0749759,0.029035
151,0.387032,0.0433084,0.014471
152,0.325307,0.0443051,0.0271346
153,0.364926,0.0432385,0.0327558
154,0.35261,0.0440399,0.0283323
155,0.397963,0.0433918,0.0293745
156,0.317411,0.0431925,0.0278412
157,0.397505,0.0436145,0.0278527
158,0.343909,0.0900043,0.0311834
159,0.311395,0.0435597,0.0161581
160,0.434226,0.044036,0.0548257
161,0.317664,0.0430264,0.0305817
162,0.334244,0.0435047,0.0178921
163,0.301436,0.0429419,0.0164251
164,0.325547,0.0429619,0.030672
165,0.438279,0.0432665,0.0198899
166,0.324501,0.0432228,0.0307757
167,0.343457,0.0556331,0.0255669
168,0.319829,0.043392,0.0182484
169,0.349294,0.0433498,0.0439722
170,0.380238,0.0429137,0.0246787
171,0.317752,0.0431805,0.0173301
172,0.322707,0.0448072,0.0302546
173,0.320237,0.0436733,0.0161545
174,0.3571,0.0432706,0.0259539
175,0.333638,0.0435891,0.0379643
176,0.310474,0.0435172,0.0283609
177,0.307941,0.0453458,0.0167029
178,0.31339,0.044123,0.0152976
179,0.361549,0.0448375,0.0175267
180,0.300004,0.042955,0.0291836
181,0.358116,0.0428491,0.0317918
182,0.325918,0.0430995,0.0165171
183,0.300556,0.0750999,0.0297056
184,0.344788,0.0431284,0.0340106
185,0.316418,0.0433584,0.0422193
186,0.314405,0.0451263,0.0361285
187,0.346941,0.0432034,0.0163173
188,0.318045,0.0435616,0.0373211
189,0.383142,0.0429577,0.0285227
190,0.305527,0.0438973,0.0210467
191,0.381243,0.0431376,0.0261354
192,0.382665,0.0430326,0.0227559
193,0.417955,0.0430032,0.0431814
194,0.353498,0.0474554,0.0372277
195,0.359381,0.0431253,0.0376521
196,0.336473,0.0429071,0.0169056
197,0.308786,0.0432141,0.0378126
198,0.341205,0.043298,0.027914
199,0.402513,0.0430977,0.0305352
200,0.3167,0.0429511,0.0270139
201,0.480828,0.0433682,0.0217955
202,0.306561,0.0669506,0.0291092
203,0.42149,0.0431378,0.0294698
204,0.429364,0.0429656,0.0186007
205,0.322388,0.0429779,0.0292039
206,0.308817,0.0430439,0.0260725
207,0.448613,0.0432199,0.0195667
208,0.305102,0.0431069,0.0171686
209,0.315318,0.0461794,0.0282554
210,0.370512,0.0430781,0.0318328
211,0.333654,0.043195,0.0292238
212,0.349086,0.0433144,0.0344222
213,0.361443,0.043128,0.0204054
214,0.303556,0.0437733,0.0158777
215,0.319044,0.0431564,0.0201328
216,0.315598,0.0472958,0.0268105
217,0.300142,0.0429198,0.0300951
218,0.387032,0.0430553,0.0294622
219,0.35652,0.0431304,0.0304504
220,0.316774,0.0429377,0.0272493
221,0.398134,0.0433163,0.04316
222,0.386984,0.043096,0.0210746
223,0.310527,0.0430557,0.036144
224,0.303323,0.0438595,0.0223238
225,0.346665,0.043532,0.0288071
226,0.356103,0.0429649,0.0163187
227,0.315811,0.0435097,0.0321919
228,0.34919,0.0430899,0.0409071
229,0.387261,0.0454728,0.0249962
230,0.359178,0.0433977,0.0294702
231,0.304596,0.043447,0.0166206
232,0.319391,0.0430951,0.0152199
233,0.316398,0.0429135,0.0242498
234,0.316748,0.042988,0.0262562
235,0.410166,0.0429334,0.0449852
236,0.368089,0.0429537,0.0298763
237,0.388205,0.0461288,0.0368184
238,0.375468,0.0436492,0.0308865
239,0.33901,0.0446643,0.0272608
240,0.306863,0.0456492,0.0288353
241,0.322008,0.043397,0.0367845
242,0.320802,0.0431116,0.0166596
243,0.352,0.0440656,0.0178107
244,0.30246,0.0437288,0.0301553
245,0.302238,0.0431595,0.0255089
246,0.325037,0.0430131,0.0285752
247,0.340575,0.0434533,0.0273088
248,0.337332,0.0438045,0.0280835
249,0.342602,0.0429312,0.0303746
250,0.371018,0.0433414,0.0282062
251,0.38564,0.0438838,0.0204967
252,0.336061,0.0431247,0.0179239
253,0.304034,0.0429222,0.0159474
254,0.327708,0.0433878,0.0186319
255,0.302308,0.0531462,0.0455269
256,0.357658,0.0431405,0.0157325
257,0.335549,0.0751055,0.0273237
258,0.377064,0.0432619,0.0152509
259,0.369687,0.0432954,0.0163549
260,0.322928,0.0432003,0.0340444
261,0.335661,0.0504314,0.0318739
262,0.329976,0.0430564,0.0159306
263,0.316186,0.0429943,0.0174496
264,0.357183,0.0431475,0.0279418
265,0.32668,0.0441233,0.035628
266,0.331497,0.0429972,0.02817
267,0.304321,0.0435311,0.0464726
268,0.336897,0.0433261,0.0163842
269,0.306695,0.0435794,0.0288153
270,0.370499,0.0429376,0.0205661
271,0.380862,0.043531,0.0286668
272,0.31905,0.04298,0.026403
273,0.34958,0.0431822,0.0274581
274,0.319952,0.0432542,0.0307217
275,0.318151,0.0436859,0.0287076
276,0.321735,0.0435716,0.0213764
277,0.31378,0.043752,0.0330108
278,0.307935,0.0432946,0.0270429
279,0.318102,0.0432671,0.0281445
280,0.317747,0.0433978,0.0308555
281,0.366764,0.0434921,0.0147463
282,0.367605,0.0593836,0.0290704
283,0.30724,0.0450499,0.0152695
284,0.311359,0.0500647,0.0354944
285,0.376706,0.0432191,0.0365005
286,0.360572,0.0747362,0.0427548
287,0.326304,0.0433435,0.0222024
288,0.321919,0.0435315,0.0273415
289,0.377905,0.0805281,0.0246412
290,0.317683,0.0431316,0.0168533
291,0.357275,0.0909687,0.0152877
292,0.38577,0.0435721,0.0285811
293,0.419805,0.0433265,0.0162149
294,0.332824,0.0429586,0.0324883
295,0.423779,0.0429459,0.0402514
296,0.322387,0.0435604,0.0162468
297,0.355978,0.0446209,0.0546753
298,0.366997,0.0431404,0.0405756
299,0.319163,0.043117,0.0286271
300,0.31762,0.0432557,0.0294923
301,0.330315,0.0430241,0.0275047
302,0.377188,0.0441264,0.0271317
303,0.336861,0.0432586,0.0287865
304,0.368836,0.0590745,0.031988
305,0.30621,0.0430758,0.0285002
306,0.337592,0.0589579,0.0220019
307,0.323079,0.0429551,0.0150769
308,0.354803,0.0429747,0.018591
309,0.331037,0.0591521,0.0259186
310,0.369934,0.0434193,0.0210798
311,0.317139,0.0430462,0.0275095
312,0.381215,0.0433594,0.0273667
313,0.3462,0.043987,0.0291733
314,0.309741,0.0429166,0.0323528
315,0.358667,0.045791,0.0250856
316,0.321526,0.0436551,0.0262275
317,0.321842,0.0433539,0.049736
318,0.316687,0.0451987,0.0400647
319,0.334797,0.043105,0.0285677
320,0.301278,0.0588777,0.0223472
321,0.300772,0.0431849,0.0286316
322,0.313205,0.0431213,0.0255382
323,0.391615,0.0430268,0.0483802
324,0.321457,0.0432124,0.0457001
325,0.401598,0.0432788,0.0289658
326,0.309401,0.0428937,0.0149368
327,0.305177,0.043024,0.0175872
328,0.320764,0.0438098,0.0294906
329,0.319981,0.0475878,0.0342317
330,0.314049,0.0434269,0.0167642
331,0.333642,0.0430711,0.0158003
332,0.356499,0.0434847,0.0288632
333,0.317733,0.042993,0.020182
334,0.408352,0.0430257,0.014079
335,0.302518,0.0429856,0.0170238
336,0.345051,0.0431216,0.0287649
337,0.350558,0.0435969,0.0157285
338,0.382465,0.0433199,0.0156027
339,0.365331,0.092246,0.0159315
340,0.346177,0.0436451,0.0333759
341,0.364894,0.0436951,0.0174683
342,0.417885,0.0430477,0.0303731
343,0.319969,0.0433115,0.0235574
344,0.313521,0.043117,0.0325329
345,0.382866,0.0445267,0.0316393
346,0.327647,0.0429457,0.0159772
347,0.335095,0.043154,0.0284182
348,0.310951,0.0431421,0.0385504
349,0.420323,0.0430083,0.0333669
350,0.439341,0.0433266,0.0337259
351,0.361887,0.0748833,0.0347338
352,0.305897,0.0430968,0.0143164
353,0.30127,0.043178,0.0316829
354,0.301048,0.0433224,0.0326396
355,0.389127,0.0431207,0.0253904
356,0.338729,0.0464644,0.0183577
357,0.325457,0.0445762,0.026074
358,0.309132,0.0440729,0.0722947
359,0.331859,0.044208,0.030183
360,0.348896,0.0434035,0.0297554
361,0.362686,0.0432081,0.0308652
362,0.575329,0.0430732,0.0486798
363,0.378666,0.106936,0.015526
364,0.31542,0.0436004,0.0189086
365,0.332952,0.0442839,0.0187742
366,0.32571,0.042993,0.0165207
367,0.342066,0.0443095,0.0251395
368,0.405074,0.0440712,0.0154153
369,0.327437,0.0432373,0.0312577
370,0.318645,0.0429984,0.11727
371,0.340398,0.0432952,0.0281419
372,0.434534,0.0441478,0.0409771
373,0.3008,0.0433408,0.0289728
374,0.319244,0.0429483,0.028124
375,0.332394,0.0430076,0.037226
376,0.345118,0.0430207,0.0387344
377,0.304309,0.0432623,0.0486641
378,0.301254,0.0430044,0.0161913
379,0.34869,0.0430438,0.0300741
380,0.374119,0.0440922,0.0332892
381,0.410582,0.0449009,0.0702383
382,0.412377,0.0433265,0.0265744
383,0.377272,0.0670648,0.0321238
384,0.325013,0.0438986,0.0245253
385,0.317365,0.0431032,0.0309578
386,0.372287,0.0430175,0.0371364
387,0.367725,0.0431116,0.0375723
388,0.317004,0.0433228,0.0409978
389,0.301021,0.0431867,0.0688436
390,0.315931,0.0431296,0.0201234
391,0.354507,0.0429817,0.0379494
392,0.349605,0.0436088,0.01756
393,0.402996,0.0431318,0.030365
394,0.32393,0.0429853,0.0294225
395,0.376086,0.043267,0.033089
396,0.324018,0.0488448,0.0311324
397,0.413702,0.0434372,0.0301817
398,0.338095,0.0505698,0.0268685
399,0.34364,0.054749,0.0157346
400,0.333079,0.0445822,0.0182392
401,0.301232,0.0432596,0.0307745
402,0.365185,0.0431456,0.0299815
403,0.337378,0.043064,0.0168987
404,0.31623,0.0589852,0.015488
405,0.363938,0.0432896,0.0324228
406,0.305801,0.0514353,0.032542
407,0.318017,0.0429557,0.0331631
408,0.325932,0.0432248,0.0409992
409,0.375743,0.0431803,0.0182021
410,0.303208,0.0430096,0.0159502
411,0.331228,0.0432108,0.0284832
412,0.335545,0.0453683,0.0156477
413,0.367606,0.0617931,0.051178
414,0.373407,0.0435874,0.0387366
415,0.309265,0.0442523,0.0324722
416,0.318791,0.0479827,0.0144063
417,0.351055,0.0428686,0.0167906
418,0.328583,0.0431006,0.0166482
419,0.338953,0.0450892,0.0198963
420,0.332861,0.0430038,0.0154217
421,0.338929,0.0429567,0.0198377
422,0.352788,0.0569024,0.0194769
423,0.360296,0.049468,0.0147041
424,0.335405,0.0429746,0.0152423
425,0.301048,0.0430708,0.0292525
426,0.332464,0.0430614,0.029493
427,0.334931,0.0431675,0.0281763
428,0.394277,0.043,0.0350816
429,0.419449,0.0461121,0.0540538
430,0.351233,0.0432784,0.0220612
431,0.374625,0.0429805,0.0357121
432,0.328599,0.0436905,0.0367768
433,0.337378,0.0495738,0.0190117
434,0.381932,0.0749996,0.0409484
435,0.325669,0.0472318,0.0150211
436,0.301783,0.0430113,0.0343852
437,0.380363,0.0433725,0.0175892
438,0.37758,0.0429157,0.0197781
439,0.320437,0.0436489,0.0157216
440,0.356197,0.0429392,0.015784
441,0.299999,0.0429968,0.0430477
442,0.342544,0.0750984,0.0158872
443,0.317492,0.0911124,0.0207097
444,0.358503,0.0429503,0.0241357
445,0.356832,0.0589929,0.0314406
446,0.314864,0.043336,0.0301032
447,0.355128,0.0434243,0.0141879
448,0.300568,0.0432021,0.0154616
449,0.368267,0.0428867,0.0255582
450,0.313223,0.0450746,0.0238058
451,0.353543,0.0430808,0.0200898
452,0.304463,0.0434843,0.0280241
453,0.357432,0.0433008,0.0278894
454,0.372035,0.0449818,0.0278128
455,0.462629,0.0430627,0.0153102
456,0.389083,0.0430685,0.0273851
457,0.332153,0.043071,0.0283636
458,0.361003,0.0431768,0.0307368
459,0.331121,0.0430774,0.0303201
460,0.324644,0.0439883,0.0239031
461,0.424964,0.043446,0.0423624
462,0.42427,0.0433636,0.0397321
463,0.381296,0.0429663,0.0276997
464,0.376166,0.0456301,0.0285138
465,0.33232,0.0430276,0.0162142
466,0.306394,0.0435476,0.016569
467,0.315728,0.048148,0.0346512
468,0.349299,0.0429251,0.0284448
469,0.350933,0.0429833,0.0293569
470,0.389723,0.0429148,0.0293736
471,0.334271,0.0909783,0.0260376
472,0.307336,0.0433042,0.015313
473,0.389735,0.0430775,0.0295778
474,0.350845,0.0969103,0.0264383
475,0.452986,0.0434101,0.0173687
476,0.349352,0.0789128,0.0293548
477,0.313144,0.0431986,0.027152
478,0.432376,0.0435782,0.0159924
479,0.352772,0.0440997,0.0285973
480,0.359677,0.0430004,0.0276637
481,0.325749,0.0431637,0.0207301
482,0.3069,0.0464362,0.0332369
483,0.326379,0.0432355,0.0223763
484,0.340168,0.042921,0.0249648
485,0.326553,0.0429634,0.0324978
486,0.308018,0.0592128,0.0230011
487,0.309181,0.0437127,0.0414221
488,0.319869,0.0451382,0.0424377
489,0.392398,0.0429314,0.0419035
490,0.302035,0.0429845,0.0441788
491,0.318236,0.0431289,0.0292913
492,0.37704,0.0429457,0.0151061
493,0.357921,0.043337,0.0298135
494,0.325057,0.0430586,0.0285082
495,0.349957,0.0429861,0.0299576
496,0.303793,0.043013,0.039232
497,0.363922,0.0430357,0.0208949
498,0.328794,0.0494289,0.0169047
499,0.328536,0.0429829,0.017012
500,0.312672,0.047338,0.0213423
501,0.366848,0.0465541,0.0391934
502,0.334907,0.0430135,0.0313493
503,0.478807,0.043732,0.0296696
504,0.308572,0.0430084,0.0306357
505,0.324945,0.0439345,0.0504614
506,0.317806,0.0432611,0.0358141
507,0.347932,0.0460973,0.0283769
508,0.353702,0.0467616,0.0298625
509,0.330679,0.0435861,0.0282626
510,0.329889,0.04378,0.0310277
511,0.37915,0.0433061,0.0197904
512,0.348554,0.0429815,0.0296173
513,0.400472,0.0430762,0.0143067
514,0.374092,0.043073,0.0369632
515,0.353321,0.0826779,0.0325767
516,0.384688,0.0477077,0.0290034
517,0.302724,0.059654,0.0257506
518,0.340031,0.0431975,0.0508551
519,0.305359,0.0439264,0.0305885
520,0.406284,0.0438736,0.0516061
521,0.304649,0.0442056,0.0164184
522,0.328965,0.0429786,0.0673246
523,0.329945,0.0439042,0.0163077
524,0.341293,0.0429231,0.0173425
525,0.323047,0.0432386,0.0292287
526,0.301124,0.0431126,0.0310142
527,0.389815,0.043172,0.01646
528,0.346034,0.0430231,0.0296939
529,0.31998,0.0462317,0.0162531
530,0.378016,0.0434959,0.0342894
531,0.343217,0.0443589,0.031536
532,0.374854,0.0438508,0.0322105
533,0.375527,0.0544322,0.022882
534,0.364663,0.0440703,0.0238742
535,0.302399,0.0508678,0.078492
536,0.442424,0.0430021,0.0289276
537,0.371889,0.043216,0.0603788
538,0.303742,0.043258,0.0694694
539,0.379774,0.0429765,0.0280909
540,0.380952,0.104643,0.0276098
541,0.32582,0.0433303,0.029053
542,0.37913,0.0429357,0.0256432
543,0.321923,0.0429461,0.0159723
544,0.347181,0.0443916,0.0286066
545,0.306931,0.0430092,0.0391869
546,0.353551,0.0435697,0.0250787
547,0.32819,0.0429722,0.0190545
548,0.382551,0.0429618,0.0167689
549,0.364129,0.0434682,0.0275627
550,0.314791,0.043195,0.0200939
551,0.369322,0.0434404,0.0196318
552,0.34687,0.0429333,0.0158754
553,0.305705,0.0433254,0.0291015
554,0.366816,0.0430258,0.0349565
555,0.363695,0.067446,0.0322194
556,0.32405,0.0431433,0.0267877
557,0.317608,0.0431364,0.0143003
558,0.324878,0.042978,0.0302421
559,0.348741,0.0429918,0.0344054
560,0.359285,0.0434942,0.0446503
561,0.367118,0.0431653,0.0351486
562,0.343642,0.0442239,0.0166811
563,0.457989,0.0431589,0.018385
564,0.360224,0.0429358,0.0379903
565,0.416158,0.0431012,0.026298
566,0.300364,0.043105,0.0311807
567,0.353538,0.0429243,0.0389607
568,0.315783,0.0429971,0.0653569
569,0.317009,0.0460319,0.0261695
570,0.344306,0.0435673,0.0301965
571,0.308634,0.0449573,0.0156491
572,0.334035,0.0430353,0.0157238
573,0.3408,0.0431432,0.0318113
574,0.354786,0.0429633,0.0158731
575,0.372925,0.0431416,0.0261532
576,0.326078,0.0429467,0.0297419
577,0.336203,0.0441958,0.0676934
578,0.306872,0.0432817,0.0234381
579,0.301742,0.0430744,0.028907
580,0.332279,0.0436428,0.0282616
581,0.389075,0.0430292,0.0279311
582,0.30229,0.0432797,0.0254501
583,0.315126,0.0436384,0.0236504
584,0.325916,0.0433382,0.0290475
585,0.302117,0.0430826,0.0269383
586,0.331265,0.0431823,0.0155568
587,0.30825,0.0432791,0.0428556
588,0.379152,0.0478009,0.0304285
589,0.366579,0.0665421,0.0440754
590,0.309234,0.0434692,0.0320393
591,0.319219,0.043103,0.0213621
592,0.326908,0.0429504,0.0147163
593,0.318968,0.0429837,0.0293185
594,0.377196,0.0430116,0.0274648
595,0.302695,0.0432877,0.0292001
596,0.324079,0.0439463,0.018944
597,0.316894,0.0444004,0.0483953
598,0.310475,0.0437723,0.0304184
599,0.389929,0.0452998,0.0334955
600,0.316575,0.0433935,0.0147789
601,0.34645,0.0429647,0.0287419
602,0.388247,0.0429359,0.0159797
603,0.331445,0.0431045,0.0196561
604,0.36789,0.0774541,0.0294916
605,0.417508,0.0429763,0.0311531
606,0.309251,0.043419,0.0184369
607,0.301834,0.0435466,0.0353881
608,0.332105,0.0432971,0.0278675
609,0.334831,0.0431037,0.0276016
610,0.347298,0.0432553,0.0295105
611,0.356438,0.0433221,0.0160368
612,0.317259,0.0430007,0.041336
613,0.354492,0.0431197,0.0477739
614,0.32265,0.04394,0.0554074
615,0.331814,0.0429445,0.0183674
616,0.381974,0.0435412,0.0303233
617,0.39682,0.0434876,0.0308672
618,0.312095,0.0433819,0.0162412
619,0.335817,0.0433459,0.0196678
620,0.319718,0.0464429,0.0512414
621,0.331878,0.0431123,0.019485
622,0.418254,0.0431343,0.0289871
623,0.303001,0.0431718,0.0302925
624,0.381354,0.0429106,0.03035
625,0.334344,0.0443483,0.0176612
626,0.381819,0.0429716,0.0158244
627,0.318665,0.0429625,0.0253399
628,0.307904,0.0485356,0.0172323
629,0.315977,0.0434483,0.0441985
630,0.309413,0.0429997,0.0305042
631,0.378686,0.0441372,0.0216832
632,0.30195,0.0429245,0.0291109
633,0.321775,0.0433423,0.0299025
634,0.324534,0.045385,0.0473155
635,0.303931,0.0442472,0.0271032
636,0.314486,0.0437125,0.0273884
637,0.34403,0.0438157,0.0188924
638,0.349821,0.0642056,0.0383581
639,0.350454,0.0436596,0.0182866
640,0.355648,0.0429519,0.0342798
641,0.301547,0.0428944,0.0156457
642,0.308561,0.0444027,0.0209222
643,0.342859,0.0461647,0.0273338
644,0.339528,0.0446156,0.0299755
645,0.308567,0.0431683,0.0279673
646,0.392106,0.0431907,0.0276047
647,0.322772,0.0431875,0.0293151
648,0.414532,0.0444213,0.0490372
649,0.422691,0.0429464,0.0293905
650,0.422588,0.0431316,0.0288551
651,0.309583,0.0430842,0.0157265
652,0.304802,0.0440159,0.0179796
653,0.335441,0.0458248,0.0371046
654,0.305335,0.0451018,0.0325634
655,0.312092,0.0431804,0.0303142
656,0.375406,0.0429835,0.0158542
657,0.348231,0.043129,0.0207498
658,0.342789,0.0436902,0.0293283
659,0.321259,0.0429183,0.0401997
660,0.364674,0.0446592,0.0254039
661,0.411093,0.0429791,0.0543515
662,0.306756,0.043011,0.0210395
663,0.313655,0.0434657,0.0293641
664,0.304584,0.0429962,0.0169757
665,0.408082,0.0435136,0.022172
666,0.353076,0.042952,0.0334417
667,0.341449,0.059386,0.0264589
668,0.331068,0.0433504,0.0156338
669,0.301969,0.047631,0.0269865
670,0.307891,0.0442879,0.0402131
671,0.318143,0.0432379,0.0226995
672,0.353493,0.0835285,0.0267581
673,0.359987,0.0441914,0.0221033
674,0.377395,0.0589676,0.0275195
675,0.3184,0.0431137,0.0367124
676,0.300093,0.0432018,0.0171514
677,0.30604,0.0433025,0.043077
678,0.311071,0.046459,0.0428221
679,0.326761,0.0429927,0.0294135
680,0.326376,0.043091,0.0286612
681,0.332189,0.0597678,0.0150572
682,0.453773,0.0517967,0.0250912
683,0.326379,0.0429901,0.0286776
684,0.468751,0.0431745,0.0292029
685,0.367844,0.0752549,0.0565123
686,0.30487,0.0431109,0.0425494
687,0.41421,0.0433209,0.0442832
688,0.31735,0.0429676,0.0354986
689,0.337696,0.0434052,0.0289265
690,0.355078,0.0433579,0.048808
691,0.321883,0.0452685,0.0925297
692,0.335963,0.0753257,0.0255845
693,0.304789,0.0429841,0.0285703
694,0.31919,0.0435835,0.0236544
695,0.326589,0.0435552,0.0261235
696,0.422689,0.0439625,0.0723756
697,0.357113,0.0690652,0.0152569
698,0.36871,0.0429535,0.0280545
699,0.311263,0.0438588,0.0258642
700,0.358129,0.0429717,0.0156626
701,0.313239,0.0430383,0.0277109
702,0.359326,0.042918,0.0242403
703,0.39359,0.0430247,0.0284287
704,0.382646,0.0439622,0.03376
705,0.353086,0.0750204,0.0169093
706,0.350758,0.0429404,0.0393782
707,0.335719,0.0580309,0.0457326
708,0.333939,0.0749373,0.016977
709,0.32569,0.0431145,0.0156012
710,0.383838,0.0430773,0.0163242
711,0.382998,0.0431549,0.0257697
712,0.320607,0.0749727,0.0287136
713,0.31194,0.0431505,0.0411817
714,0.360495,0.0448831,0.0424191
715,0.305404,0.0432067,0.0219964
716,0.401241,0.043076,0.0279569
717,0.378324,0.0591186,0.0195588
718,0.307251,0.0433232,0.0218243
719,0.349594,0.0431304,0.023234
720,0.359686,0.0431716,0.0298493
721,0.321283,0.0429274,0.0309521
722,0.319965,0.0429919,0.0408206
723,0.375018,0.0438676,0.0479856
724,0.317467,0.0437799,0.0185614
725,0.381714,0.0430505,0.0229896
726,0.430083,0.082975,0.021596
727,0.304501,0.0592692,0.0269185
728,0.321375,0.0432252,0.0306485
729,0.341525,0.0434097,0.0138598
730,0.40986,0.0429804,0.0262863
731,0.303018,0.0430657,0.0145745
732,0.322933,0.0430625,0.0278783
733,0.301128,0.0435668,0.0279319
734,0.333866,0.0430207,0.0291208
735,0.301344,0.0430817,0.0295078
736,0.35691,0.0433161,0.0261104
737,0.399747,0.0429703,0.027061
738,0.315614,0.043484,0.0201444
739,0.317772,0.042968,0.0306582
740,0.348964,0.0429875,0.0155885
